inference_time,conf_scores,class_names,bboxes
5.1906654834747314,"[100, 100, 100, 100, 100, 99, 99, 98, 92, 89, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'handbag']","[[241, 175, 273, 267], [301, 159, 335, 266], [576, 158, 610, 257], [39, 145, 92, 288], [607, 148, 639, 268], [130, 210, 154, 237], [0, 155, 23, 293], [168, 192, 185, 236], [33, 152, 70, 280], [56, 164, 91, 217], [595, 199, 609, 218]]"
3.1313517093658447,"[100, 100, 100, 100, 100, 99, 97, 92]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[237, 175, 271, 267], [299, 158, 330, 266], [573, 157, 611, 257], [34, 146, 96, 291], [608, 149, 639, 267], [130, 211, 154, 237], [167, 193, 185, 236], [0, 166, 22, 293]]"
2.77197527885437,"[100, 100, 100, 100, 100, 99, 94, 87, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[296, 159, 325, 265], [572, 156, 609, 256], [35, 145, 93, 292], [236, 176, 270, 266], [609, 153, 640, 269], [130, 211, 153, 237], [167, 194, 185, 236], [26, 154, 66, 282], [64, 160, 97, 211]]"
2.9993131160736084,"[100, 100, 100, 100, 99, 99, 98, 85, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[295, 159, 322, 266], [565, 157, 606, 257], [234, 177, 270, 266], [16, 148, 89, 292], [612, 151, 639, 267], [130, 210, 153, 237], [167, 196, 185, 236], [62, 160, 96, 212], [19, 158, 64, 270]]"
3.8518590927124023,"[100, 100, 100, 100, 99, 99, 87, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[293, 159, 319, 265], [567, 158, 604, 258], [233, 175, 266, 267], [17, 147, 87, 292], [614, 152, 639, 264], [130, 210, 153, 237], [167, 197, 185, 236], [65, 167, 91, 212]]"
4.470052719116211,"[100, 100, 100, 100, 99, 99, 99, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[289, 158, 320, 268], [230, 175, 263, 269], [568, 157, 602, 261], [14, 150, 80, 291], [612, 153, 639, 264], [130, 210, 153, 237], [168, 198, 185, 236], [48, 158, 90, 214]]"
3.089906692504883,"[100, 100, 100, 100, 100, 99, 98, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[286, 159, 319, 266], [229, 175, 257, 267], [15, 149, 82, 290], [567, 157, 602, 258], [615, 152, 640, 262], [130, 210, 153, 237], [167, 199, 185, 236], [42, 153, 87, 215]]"
3.023252487182617,"[100, 100, 100, 100, 99, 99, 89, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[11, 149, 81, 290], [284, 159, 319, 266], [567, 157, 598, 258], [228, 175, 257, 266], [130, 209, 153, 237], [613, 153, 639, 266], [167, 202, 185, 236], [44, 150, 82, 216]]"
4.15765905380249,"[100, 100, 100, 100, 99, 99, 94, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[278, 159, 319, 267], [226, 175, 255, 266], [10, 149, 80, 291], [565, 156, 596, 258], [614, 151, 640, 266], [130, 209, 152, 237], [234, 189, 254, 216], [167, 202, 185, 236]]"
2.831670045852661,"[100, 100, 100, 100, 100, 99, 91, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[273, 160, 316, 266], [223, 175, 252, 265], [8, 145, 80, 291], [563, 157, 595, 254], [613, 151, 639, 264], [130, 209, 152, 238], [233, 191, 252, 216], [167, 203, 185, 236]]"
3.0191688537597656,"[100, 100, 100, 100, 99, 99, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[274, 159, 316, 267], [221, 175, 250, 266], [5, 144, 78, 290], [558, 156, 593, 257], [611, 152, 639, 267], [130, 209, 152, 238], [167, 204, 185, 236]]"
3.282951831817627,"[100, 100, 100, 99, 99, 99, 96]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[273, 159, 314, 267], [3, 142, 71, 289], [220, 175, 249, 267], [609, 151, 639, 265], [130, 209, 153, 238], [557, 157, 592, 258], [166, 205, 186, 236]]"
3.898083448410034,"[100, 100, 100, 100, 99, 99, 97]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[271, 159, 312, 266], [1, 144, 68, 290], [218, 175, 249, 266], [603, 151, 638, 261], [546, 157, 589, 257], [130, 209, 153, 237], [167, 206, 186, 236]]"
3.333836317062378,"[100, 100, 100, 100, 100, 99, 96]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[270, 159, 302, 266], [216, 174, 248, 266], [2, 144, 61, 290], [544, 157, 591, 258], [602, 151, 638, 262], [130, 209, 153, 237], [166, 206, 186, 237]]"
2.9278793334960938,"[100, 100, 100, 100, 99, 99, 94, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[269, 158, 298, 266], [1, 141, 55, 290], [601, 151, 638, 262], [542, 157, 591, 259], [213, 176, 246, 267], [130, 209, 153, 237], [167, 206, 186, 237], [27, 159, 60, 211]]"
4.348000526428223,"[100, 100, 100, 100, 99, 99, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[267, 158, 294, 267], [0, 141, 53, 290], [600, 151, 638, 260], [537, 157, 589, 257], [210, 178, 243, 267], [130, 209, 153, 237], [168, 209, 185, 236]]"
2.498737335205078,"[100, 100, 100, 100, 100, 99, 86, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'handbag', 'backpack']","[[0, 144, 49, 291], [265, 158, 293, 267], [599, 152, 638, 259], [208, 177, 240, 266], [535, 157, 585, 259], [130, 209, 153, 237], [556, 197, 579, 221], [17, 161, 55, 211]]"
3.2343666553497314,"[100, 100, 100, 100, 99, 98, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 143, 47, 293], [264, 158, 290, 267], [597, 151, 638, 259], [535, 157, 587, 259], [130, 210, 152, 237], [207, 177, 239, 265], [168, 208, 186, 236]]"
3.837205648422241,"[100, 100, 100, 100, 99, 99, 91, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[598, 150, 635, 260], [261, 158, 288, 267], [204, 178, 237, 267], [0, 140, 45, 292], [540, 158, 585, 258], [130, 210, 153, 237], [2, 146, 49, 218], [169, 212, 185, 236]]"
3.1029021739959717,"[100, 100, 100, 99, 99, 98, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[259, 158, 288, 267], [598, 149, 633, 261], [0, 144, 43, 291], [204, 177, 237, 267], [538, 157, 582, 259], [130, 210, 152, 237], [0, 145, 46, 220]]"
3.208609104156494,"[100, 100, 100, 100, 100, 99, 89]","['person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[597, 149, 631, 261], [201, 176, 235, 266], [258, 157, 286, 266], [537, 156, 580, 259], [0, 145, 37, 290], [130, 210, 153, 237], [0, 144, 43, 222]]"
3.2061703205108643,"[100, 100, 100, 100, 99, 99]","['person', 'person', 'person', 'person', 'person', 'person']","[[595, 149, 627, 260], [200, 175, 233, 267], [537, 156, 574, 259], [252, 157, 286, 267], [0, 148, 38, 291], [130, 209, 152, 237]]"
3.615480422973633,"[100, 100, 100, 99, 99, 97]","['person', 'person', 'person', 'person', 'person', 'person']","[[594, 148, 624, 260], [536, 156, 571, 259], [244, 158, 287, 267], [198, 176, 227, 267], [130, 209, 152, 237], [0, 147, 36, 291]]"
